event_date,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,country_code,admin_division_name,admin_division_population,longitude,latitude,temp,humidity,wind
05-01-2015 00:00,riverbank_collapse,flooding,small,above_river,0,0,US,Washington,2075,-121.6737,47.8636,7,92,19
23-06-2015 00:00,landslide,downpour,medium,natural_slope,0,0,PH,Davao,16518,124.941,6.3444,26.9,83,1.8
01-02-2016 00:00,landslide,snowfall_snowmelt,small,natural_slope,1,1,PK,Khyber Pakhtunkhwa,29869,71.9975,35.2646,-9,64,9.1
07-08-2016 00:00,mudslide,rain,small,above_road,0,0,US,Tennessee,2531,-81.8103,36.5221,25.3,73,5
20-07-2016 00:00,landslide,downpour,large,natural_slope,3,0,IN,West Bengal,1035,88.1069,27.1176,17.8,98,1.8
01-10-2015 21:30,mudslide,rain,medium,urban,280,0,GT,Guatemala,67994,-90.4959,14.5755,24.1,75,3.2
16-06-2015 00:00,mudslide,downpour,small,above_road,0,0,US,Wyoming,9520,-109.9919,44.4944,16.6,44,7.6
10-03-2015 00:00,mudslide,continuous_rain,small,above_road,0,0,US,Georgia,3846,-85.3786,34.9053,11.5,83,5.8
18-10-2014 00:00,landslide,tropical_cyclone,small,above_road,0,0,MX,Guerrero,1018,-99.8562,16.885,26,87,8.8
14-06-2016 08:00,landslide,continuous_rain,medium,retaining_wall,0,0,IN,Nagaland,34021,94.5247,26.3185,23.4,88,1.9
22-02-2015 00:00,unknown,mining,medium,mine,0,0,BA,Federation of Bosnia and Herzegovina,8701,18.5713,44.8247,6.6,63,11.7
15-05-2016 00:00,mudslide,rain,medium,above_river,0,0,KG,Jalal-Abad,27704,72.9293,41.3431,10.7,81,4.8
15-07-2016 23:00,mudslide,rain,medium,natural_slope,0,0,NP,Eastern Region,1035,87.8086,27.5138,17.9,93,0.8
11-03-2014 00:00,landslide,continuous_rain,large,above_road,0,0,IN,Kashmir,6755,74.056,34.0823,5.2,91,6.1
11-10-2015 00:00,landslide,mining,medium,mine,1,0,GE,Kakheti,9466,45.7566,41.7915,6.3,75,4.8
30-05-2015 00:00,landslide,rain,small,above_road,0,0,IN,Kashmir,7750,75.4446,34.2607,2.9,78,3.2
26-05-2010 00:00,rock_fall,downpour,medium,above_road,0,0,NZ,Otago,13000,170.6453,-44.8431,8.2,93,17.9
16-07-2015 00:00,landslide,monsoon,medium,other,1,12,NP,Western Region,200000,84.0011,28.1996,23.2,95,3.1
17-03-2015 00:00,landslide,rain,medium,above_road,0,0,BG,Sofiya,6184,23.0879,42.3377,1.7,88,6.5
24-07-2015 00:00,landslide,continuous_rain,small,above_road,0,0,IN,Uttarakhand,25753,78.1443,30.4517,17,85,1
12-11-2015 00:00,landslide,rain,medium,urban,2,11,TR,Artvin,9942,41.68,41.3596,11.2,98,11.7
02-05-2016 14:45,landslide,downpour,medium,above_road,0,0,US,West Virginia,3191,-82.3079,37.7123,20.4,85,8.7
13-06-2015 15:00,landslide,downpour,medium,urban,0,1,HN,Francisco Morazán,1121,-87.155,14.0592,24,72,3.3
26-05-2015 09:00,mudslide,downpour,small,above_road,0,0,US,Kansas,857,-95.3153,39.9892,17.1,90,13.9
27-08-2011 00:00,landslide,downpour,medium,above_road,0,0,IN,Kashmir,7601,75.8466,32.5764,25.4,88,4.3
09-12-2015 00:00,mudslide,rain,medium,above_road,0,0,US,Washington,1965,-120.682,47.5857,9.2,90,7.1
12-08-2015 00:00,mudslide,continuous_rain,medium,below_road,0,0,IN,Nagaland,92113,94.1136,25.6237,19.7,94,3.1
19-06-2014 05:00,landslide,rain,small,above_road,0,5,CN,Guangdong,0,113.1213,23.0206,31.6,72,10.6
05-10-2014 00:00,mudslide,monsoon,medium,above_road,0,0,TH,Ranong,24561,98.6657,9.9602,23.9,96,9.1
14-04-2015 00:00,landslide,downpour,small,above_road,0,0,US,Kentucky,5245,-84.2444,36.6878,20.6,86,4.7
18-07-2016 00:00,landslide,flooding,medium,above_road,0,0,AU,Victoria,2156,148.3028,-36.9706,16.6,58,12
05-11-2014 00:00,mudslide,downpour,medium,above_road,0,0,FR,Provence-Alpes-Côte d'Azur,3185,7.2325,43.7276,15.4,93,4.3
16-06-2015 09:00,landslide,continuous_rain,small,natural_slope,0,0,US,Arkansas,3684,-93.8001,35.7131,21.2,93,5.5
02-08-2014 09:00,landslide,continuous_rain,small,above_road,0,0,IN,Kerala,17944,76.3738,9.9431,27.5,88,13.4
14-01-2014 15:00,landslide,downpour,medium,above_road,0,0,GB,Scotland,1296,-4.8567,56.2266,1,96,7.7
04-01-2006 09:00,mudslide,downpour,medium,natural_slope,240,0,ID,Central Java,58448,110.1969,-6.9343,26.7,87,8.1
29-12-2015 00:00,mudslide,flooding,medium,above_road,0,0,GB,England,0,-2.2471,54.9753,9.3,87,24.8
31-10-2014 02:00,landslide,downpour,small,urban,1,3,GT,Guatemala,97172,-90.457,14.674,17.2,96,4.9
12-03-2016 00:00,rock_fall,downpour,medium,urban,0,0,ES,Basque Country,9546,-2.4281,43.3211,7.7,74,7.8
21-06-2016 00:00,landslide,downpour,medium,above_road,0,0,IN,Kashmir,80447,75.1892,32.99,25.7,75,6.3
21-03-2015 18:00,rock_fall,no_apparent_trigger,medium,bluff,1,1,US,California,1819,-122.8135,37.9873,15.2,82,9.2
28-12-2014 09:30,mudslide,rain,small,above_road,0,0,US,Washington,53007,-122.309,47.9277,6.1,89,2.9
04-03-2015 21:00,mudslide,downpour,medium,natural_slope,0,0,US,Kentucky,1745,-83.1806,36.8619,13.7,93,7.6
04-08-2014 00:00,debris_flow,dam_embankment_collapse,medium,mine,0,0,CA,British Columbia,14168,-121.599,52.5211,25,39,4.7
26-10-2015 00:00,landslide,earthquake,medium,above_road,0,0,PK,Gilgit-Baltistan,0,74.8686,35.359,5.1,98,1.3
30-07-2015 00:00,landslide,monsoon,medium,above_road,0,0,NP,Western Region,23296,83.4625,28.3853,22.2,99,5.3
01-08-2015 00:00,landslide,continuous_rain,medium,above_road,0,0,IN,Manipur,30418,94.0644,24.4072,18.7,100,6.1
07-09-2014 00:00,landslide,rain,small,below_road,0,0,PH,Soccsksargen,5166,124.2185,7.1733,26.8,85,3.3
09-07-2016 00:00,landslide,monsoon,small,natural_slope,0,0,PH,Central Luzon,221178,120.2685,14.8271,26.3,90,21.9
16-10-2015 23:00,landslide,rain,medium,deforested_slope,5,0,HN,Comayagua,1470,-87.7286,14.5742,23.5,89,0.4
11-11-2010 15:00,landslide,downpour,medium,above_road,0,1,VN,Qu?ng Nam,0,108.6849,15.4546,22.9,93,16.1
23-06-2014 00:00,landslide,continuous_rain,medium,above_road,0,0,VN,Thanh Hóa,0,105.1433,20.4516,24.6,99,2.5
17-01-2016 15:00,rock_fall,rain,small,above_road,0,0,US,North Carolina,83393,-82.5166,35.6253,-1.5,82,11
26-06-2014 00:00,mudslide,rain,small,below_road,0,0,CA,Ontario,1026,-94.3946,49.9747,19.9,59,8.7
27-04-2015 00:00,landslide,continuous_rain,medium,natural_slope,0,0,US,Colorado,12088,-106.8393,40.4802,6.7,75,2.3
24-02-2015 00:00,landslide,rain,small,deforested_slope,0,0,AU,Victoria,34457,145.11,-38.1543,18.3,50,15.8
11-05-2008 05:45,other,continuous_rain,medium,above_river,0,0,US,Maryland,19096,-76.9216,38.8162,11.6,77,7.4
06-09-2015 15:00,debris_flow,rain,medium,above_road,0,0,GT,Sololá,2605,-91.1338,14.7568,20.1,76,1.5
15-10-2015 00:00,landslide,flooding,medium,below_road,0,0,MX,Tabasco,32415,-91.2988,17.4054,28.7,81,10.1
18-08-2014 00:00,landslide,downpour,small,mine,0,0,AU,New South Wales,6436,151.3013,-33.7106,12.1,95,30
09-10-2014 00:00,debris_flow,flooding,medium,above_river,0,0,IN,Kerala,50921,76.5516,10.9654,25.5,92,3.1
26-04-2016 12:30,rock_fall,rain,small,above_road,0,0,US,Wyoming,3009,-108.1842,43.513,3.2,80,17.8
15-06-2014 00:00,landslide,continuous_rain,medium,urban,0,0,BR,Rio Grande do Norte,763043,-35.2059,-5.8141,24.5,90,22.6
31-10-2015 00:00,landslide,downpour,small,above_road,0,0,IN,Tamil Nadu,87123,77.899,11.3742,25.8,83,1.8
29-05-2016 09:00,rock_fall,rain,small,mine,1,2,LK,Southern,22179,80.362,6.0103,28.8,84,21.6
15-07-2016 23:00,mudslide,rain,medium,above_road,0,0,US,Alaska,1021,-149.978032,63.51315907,17.4,67,8
18-07-2016 00:00,landslide,continuous_rain,large,above_road,0,0,NP,Central Region,0,86.1424,27.5072,22.9,98,1.5
17-07-2016 09:00,mudslide,downpour,medium,above_road,0,0,IN,Uttarakhand,186079,78.1677,29.9551,26.1,91,2.1
04-07-2016 12:00,other,construction,small,mine,0,3,MX,Chiapas,33464,-93.7203,16.6846,22.1,96,3.1
26-09-2015 23:00,landslide,downpour,medium,above_road,0,0,TH,Phuket,14797,98.2916,7.8794,25.4,93,12.1
24-07-2014 02:00,landslide,continuous_rain,small,above_road,0,0,ID,West Java,0,108.2036,-7.2643,26.8,82,8.9
17-03-2015 00:00,landslide,rain,medium,above_road,0,0,BG,Varna,9760,28.0252,43.2693,5.2,70,18.8
09-03-2014 09:00,landslide,downpour,medium,above_road,0,0,PK,Khyber Pakhtunkhwa,0,73.0068,35.1148,13.8,80,4
20-03-2016 00:00,rock_fall,rain,medium,above_river,7,26,CN,Guangxi Zhuangzu Zizhiqu,0,110.375,25.4075,19.4,95,3.1
10-09-2015 00:00,mudslide,tropical_cyclone,medium,urban,1,1,JP,Tochigi,94903,139.6333,36.5796,21,95,5.6
13-07-2014 00:00,landslide,downpour,small,above_road,0,0,CH,Bern,6621,7.2253,46.4873,11.8,98,2.2
05-02-2014 09:00,landslide,rain,medium,above_road,0,0,US,Kentucky,6845,-83.5162,38.1181,0.5,92,14.2
24-09-2015 00:00,landslide,rain,small,above_road,0,0,HN,Copán,1452,-88.9144,14.6,23,89,3.6
19-07-2015 00:00,landslide,downpour,small,below_road,0,0,US,California,20292,-116.836,33.05,19.7,98,9.2
18-07-2015 15:20,rock_fall,downpour,small,above_road,0,0,US,California,51367,-116.9702,34.1036,21.3,38,6.2
18-02-2014 17:20,landslide,continuous_rain,medium,above_road,0,0,GB,England,51559,-0.1557,51.2595,8.2,88,10.2
29-10-2014 07:30,mudslide,monsoon,large,deforested_slope,37,0,LK,Uva,4721,81.0209,6.7631,23.5,81,0.4
18-02-2014 15:00,mudslide,continuous_rain,small,above_road,0,0,US,Washington,198397,-122.452,47.2711,7.9,88,19.6
03-06-2015 15:00,rock_fall,downpour,medium,above_road,0,0,CR,Alajuela,7014,-84.3678,9.9451,27.9,73,0
14-10-2014 23:00,landslide,rain,medium,mine,1,0,HN,Santa Bárbara,1759,-88.551,15.309,26.2,87,4.8
21-07-2015 00:00,landslide,downpour,medium,natural_slope,0,6,ES,Asturias,2262,-4.825,43.293,21.7,92,6.7
03-10-2016 11:00,landslide,construction,medium,above_road,0,0,IN,Himachal Pradesh,2994,77.0588,30.8974,23,75,6.9
07-01-2009 09:00,mudslide,rain,medium,above_road,0,0,US,Washington,1126,-122.0818,46.5455,9.3,97,14.7
16-10-2015 00:00,mudslide,flooding,large,above_road,0,0,US,California,1027,-118.4938,34.5587,23.9,64,6
17-10-2014 20:00,landslide,downpour,small,urban,0,0,MY,Kuala Lumpur,1453975,101.704,3.1498,23.9,98,3.4
11-12-2014 09:00,mudslide,downpour,small,above_road,0,0,US,California,2359,-122.6192,39.0081,13.1,95,17.4
15-08-2015 00:00,landslide,continuous_rain,medium,above_road,0,0,IN,Uttarakhand,13865,79.5269,30.6494,19.1,88,4.4
04-08-2014 00:00,landslide,rain,medium,above_river,0,0,US,Idaho,485,-115.5106,43.7777,33.7,17,8.5
16-06-2015 00:00,landslide,continuous_rain,small,above_road,0,0,US,Pennsylvania,20978,-78.9261,40.3316,23.5,89,9.9
29-08-2011 12:30,landslide,downpour,medium,retaining_wall,1,3,IN,Maharashtra,12691836,72.8102,18.9774,26.9,89,19.9
17-04-2014 18:00,creep,snowfall_snowmelt,small,urban,0,0,US,Wyoming,9577,-110.7826,43.4756,7.3,44,11.5
02-05-2014 00:00,landslide,continuous_rain,very_large,natural_slope,2100,0,AF,Badakhshan,0,70.3589,37.0133,9.8,73,8.7
03-08-2014 00:00,landslide,tropical_cyclone,medium,urban,0,0,DO,Santo Domingo,0,-69.8693,18.5225,27.1,78,14.3
09-08-2015 13:00,landslide,downpour,medium,above_road,0,0,IN,Kashmir,4945,74.2562,33.3852,26.3,85,4
03-06-2015 00:00,mudslide,downpour,medium,natural_slope,0,0,US,Idaho,4348,-114.6379,45.7021,14.4,72,8.2
21-01-2014 00:00,landslide,downpour,medium,above_road,0,0,ID,West Java,91845,106.9059,-6.655,23.8,98,8.5
05-09-2014 18:00,landslide,rain,medium,above_road,0,0,PK,Azad Kashmir,6755,73.9067,34.1093,18.5,82,7.2
20-04-2015 00:00,landslide,downpour,small,bluff,0,0,US,New Jersey,3715,-74.7969,40.1205,10.4,53,13.3
09-08-2015 06:00,mudslide,tropical_cyclone,medium,above_road,0,0,MY,Sabah,71585,116.2113,5.9012,30,64,8.4
19-06-2015 00:00,landslide,rain,medium,natural_slope,0,0,IN,Mizoram,265331,92.7362,23.7131,23.1,95,2.9
19-07-2015 00:00,rock_fall,downpour,small,above_road,0,0,US,California,57065,-117.1282,32.7738,23,92,17.8
14-01-2014 09:00,landslide,continuous_rain,medium,below_road,0,0,MY,Sabah,19294,116.7968,5.4204,24.7,94,2.1
04-06-2015 00:00,landslide,downpour,small,above_road,0,0,US,Nevada,855,-119.6542,39.3007,16.4,37,14.5
01-11-2014 01:23,landslide,earthquake,small,above_road,0,0,CR,Alajuela,14448,-84.4557,9.9275,23,91,6.8
20-10-2016 00:00,landslide,tropical_cyclone,medium,above_road,0,0,PH,Cordillera,0,120.5941,16.292,24.6,94,31.3
04-09-2015 00:00,landslide,rain,medium,above_road,0,0,US,Idaho,416,-115.2605,43.6091,19,34,20.1
15-03-2010 00:00,landslide,downpour,medium,above_road,0,4,MK,Gostivar,3629,20.9306,41.7396,0.6,81,4.3
16-06-2016 23:00,mudslide,downpour,medium,above_road,0,0,KG,Jalal-Abad,23594,72.3032,41.4807,18.8,84,7.9
01-01-1997 00:00,debris_flow,downpour,small,above_road,0,0,US,Washington,608660,-122.4147,47.6422,7.7,87,16.6
26-07-2015 00:00,landslide,continuous_rain,small,above_road,0,0,IN,Himachal Pradesh,173503,77.1751,31.1003,17.4,96,4
24-07-2015 00:00,debris_flow,downpour,small,above_river,0,0,US,Washington,2868,-120.5128,47.9266,26.8,23,12.1
21-02-2015 00:00,landslide,snowfall_snowmelt,small,above_road,0,0,US,Virginia,3884,-79.7989,37.8116,-12.4,51,8.4
01-08-2015 00:00,rock_fall,continuous_rain,medium,above_road,0,1,IN,Uttarakhand,17123,78.8578,31.0358,13.9,96,2.7
19-04-2015 09:00,mudslide,dam_embankment_collapse,small,above_river,2,0,BD,R?jsh?hi,142361,88.1825,24.5582,31,62,8.2
19-07-2015 15:00,rock_fall,monsoon,small,natural_slope,1,0,IN,Uttarakhand,7331,80.2364,30.0705,19,87,2.5
03-04-2015 23:00,mudslide,downpour,small,above_road,0,0,US,West Virginia,1358,-82.2986,38.5063,15.1,96,13.2
09-12-2015 00:00,mudslide,rain,medium,above_road,0,0,US,Washington,13065,-122.1839,47.7124,12.3,91,20.9
22-06-2016 12:00,mudslide,downpour,medium,natural_slope,1,0,IN,Assam,899094,91.7825,26.1961,28,87,11.9
05-06-2015 15:00,landslide,downpour,medium,above_road,0,0,PA,Panamá,0,-79.0896,9.1805,26.9,78,0.8
19-08-2015 00:00,landslide,rain,medium,above_road,0,0,IN,Meghalaya,55290,92.3636,25.0728,25.8,95,11.6
12-07-2015 00:00,landslide,continuous_rain,small,above_road,1,0,IN,Kashmir,7317,75.2102,33.2504,23.8,84,6.4
13-06-2015 09:00,rock_fall,rain,medium,above_road,0,0,HN,Francisco Morazán,2295,-87.1528,14.0468,18.9,99,0.7
11-07-2016 15:00,landslide,downpour,small,above_road,0,0,AU,Tasmania,5389,147.0876,-41.4003,12,90,23.7
18-10-2016 00:00,landslide,rain,medium,above_road,0,0,PG,Chimbu,9383,145.0996,-5.8673,31,63,3.3
03-12-2014 11:30,rock_fall,downpour,small,natural_slope,0,0,US,California,5245,-120.1725,34.5288,15.8,90,17.4
22-07-2016 00:00,debris_flow,rain,large,natural_slope,0,0,CH,Valais,1556,7.599044836,46.27197927,11.2,92,2.3
09-11-2014 00:00,mudslide,downpour,small,other,0,0,US,Washington,198397,-122.4491,47.2664,11.3,75,4.1
13-06-2016 00:00,landslide,downpour,medium,above_road,0,0,GB,England,5240,-0.6835,52.5362,14.4,96,10.2
15-10-2016 00:00,landslide,downpour,medium,above_road,0,0,IN,Sikkim,4026,88.5292,27.172,23.2,88,2.3
21-03-2015 00:00,landslide,rain,medium,above_road,0,0,BG,Sofiya,1784,22.8963,42.2481,0.5,65,4.7
18-07-2015 17:30,mudslide,continuous_rain,medium,natural_slope,0,0,IN,Jharkhand,77704,84.0696,24.0406,27.7,88,5.1
30-12-2015 00:00,mudslide,flooding,medium,above_road,0,0,GB,England,141331,-2.46,53.5967,10.8,81,39.6
27-08-2015 08:30,rock_fall,snowfall_snowmelt,medium,natural_slope,0,0,FR,Auvergne-Rhône-Alpes,2985,6.8171,45.8549,6.1,73,4.8
22-11-2015 09:00,landslide,rain,medium,above_road,0,0,ID,West Sumatra,0,100.2804,-0.2751,25.3,85,7.2
29-08-2016 23:00,rock_fall,continuous_rain,medium,above_road,0,0,IN,Himachal Pradesh,1495,77.8561,31.5728,19.9,91,1.8
04-05-2014 00:00,landslide,rain,small,above_road,0,0,IN,Tamil Nadu,20254,76.8267,11.3403,21.1,87,2.2
18-10-2016 06:45,rock_fall,rain,small,above_road,0,0,MY,Penang,140849,100.2521,5.3491,27.9,76,7.3
18-07-2014 09:00,landslide,rain,small,above_road,0,0,NP,Western Region,23296,83.6011,28.3048,28.2,80,5.1
20-10-2014 09:00,landslide,downpour,medium,urban,0,0,MY,Selangor,28484,101.5543,3.4463,28.7,74,1.9
23-05-2015 00:00,debris_flow,downpour,medium,natural_slope,0,0,CA,British Columbia,1061,-121.3232,50.7968,27.9,21,5.7
14-09-2015 01:30,landslide,downpour,medium,above_road,0,0,IN,Mizoram,265331,92.7187,23.7313,21.2,97,4.6
22-05-2016 00:00,rock_fall,earthquake,unknown,natural_slope,0,0,TW,Taiwan,0,120.6824,22.7611,23.5,93,8
29-01-2016 00:00,landslide,downpour,small,natural_slope,0,0,GB,Scotland,12249,-2.042,57.6897,7.5,79,21.3
04-04-2016 00:00,landslide,continuous_rain,small,above_river,0,0,IN,Kashmir,63035,74.2798,34.4002,8.7,89,4
08-11-2015 00:00,landslide,rain,medium,above_road,0,0,US,California,1205,-124.0682,41.3842,15.8,74,10.5
29-12-2013 16:00,landslide,downpour,small,retaining_wall,0,0,GB,Scotland,151592,-2.9977,56.4679,4.5,84,13.4
27-08-2016 14:30,rock_fall,earthquake,medium,natural_slope,0,0,US,Wyoming,9577,-110.4327,43.3672,1.8,84,7.4
07-04-2014 09:00,mudslide,downpour,small,above_road,0,0,US,Alabama,34033,-86.7896,33.4407,15.4,97,18.2
22-12-2014 23:00,landslide,continuous_rain,medium,above_road,0,0,PG,Chimbu,9383,145.0722,-6.1014,18.7,96,2.8
18-08-2014 00:00,landslide,downpour,medium,above_road,0,0,IN,Uttarakhand,17123,78.4594,30.9936,12.5,70,3.8
27-04-2014 00:00,landslide,rain,small,natural_slope,0,0,US,Oregon,1161,-122.6445,44.871,9.9,67,16.1
29-05-2015 00:00,mudslide,downpour,small,natural_slope,0,0,US,Oklahoma,39223,-95.2882,35.6601,22.9,91,5.9
20-01-2015 19:00,other,downpour,small,retaining_wall,0,0,MY,Selangor,69302,101.7329,3.0536,23.2,89,7.6
18-01-2015 00:00,landslide,downpour,large,above_road,0,0,ID,North Sulawesi,0,123.0963,0.9039,25.7,92,2.3
30-04-2014 23:00,mudslide,downpour,small,above_road,0,0,US,New Jersey,1849,-73.8992,40.949,9.3,93,22.3
04-10-2016 17:00,landslide,tropical_cyclone,large,natural_slope,27,0,CN,Zhejiang,0,119.3033,28.7835,19,88,1.5
21-06-2016 09:00,landslide,downpour,small,above_road,0,0,IN,Maharashtra,100000,73.009,19.19,30.5,79,11.6
26-07-2016 00:00,landslide,tropical_cyclone,medium,above_road,0,0,US,Hawaii,2040,-157.7894,21.3681,29,67,9.6
13-06-2015 00:00,landslide,downpour,medium,urban,1,5,TH,Phuket,14797,98.2997,7.8784,25.9,91,6.6
27-02-2014 00:00,landslide,downpour,medium,above_road,0,0,US,Utah,6051,-111.9381,41.1272,13.9,48,5.4
12-06-2015 11:15,landslide,downpour,small,above_road,0,2,IN,Maharashtra,20000,72.8406,19.1209,32.2,71,12.3
30-07-2015 23:00,landslide,monsoon,medium,above_road,0,0,NP,Western Region,23296,83.6118,28.2635,22.2,97,0.8
15-10-2015 00:00,debris_flow,downpour,medium,above_road,0,0,US,California,8656,-118.4825,35.1792,26.8,29,5.9
19-01-2015 00:00,landslide,tropical_cyclone,medium,above_road,0,0,PH,Bicol,4089,124.2714,13.8383,,,
14-01-2014 00:00,landslide,downpour,large,above_road,8,1,ID,North Sulawesi,0,124.8238,1.3801,23,87,9.4
22-07-2014 05:30,landslide,rain,small,above_road,0,0,IN,Kashmir,7317,75.2406,33.2395,31.4,67,6.4
09-03-2014 00:00,landslide,continuous_rain,medium,urban,0,0,IT,Liguria,3841,8.4163,44.2136,8.6,83,7.6
27-11-2015 00:00,rock_fall,rain,small,natural_slope,1,1,IT,Molise,669,14.5982,41.6507,7.3,95,16.5
22-02-2016 00:00,rock_fall,rain,small,above_road,0,0,US,West Virginia,2406,-81.4261,37.4082,11,93,7.4
27-04-2014 00:00,landslide,continuous_rain,small,above_road,0,0,GB,England,6166,-1.2786,50.766,10,87,20.8
08-08-2015 00:00,landslide,downpour,medium,above_road,0,0,IN,Kashmir,80447,75.1994,32.9961,25.4,96,1.6
08-03-2014 00:00,mudslide,downpour,medium,above_road,0,0,US,Washington,89306,-122.3217,47.3473,13.6,60,5.7
08-11-2014 14:00,landslide,rain,small,natural_slope,0,0,CA,British Columbia,4738,-121.7407,49.1797,4.3,97,2.6
29-12-2015 00:00,mudslide,rain,small,other,0,0,US,Arkansas,2648,-93.9131,35.8736,-0.3,87,16.8
07-02-2015 18:00,mudslide,rain,medium,above_road,0,0,US,Washington,20254,-122.315,47.9196,10.1,88,20.1
06-07-2016 00:00,mudslide,downpour,medium,above_road,0,0,CN,Sichuan,100000,101.44,30.0694,10.4,98,4.8
27-07-2015 00:00,landslide,continuous_rain,small,above_road,0,0,BD,Chittagong,3920222,91.8295,22.3513,24.4,96,22.5
23-02-2016 00:00,landslide,rain,small,above_road,0,0,US,West Virginia,2406,-81.4268,37.4096,8.1,84,13.7
09-08-2015 00:00,rock_fall,rain,small,above_road,0,0,IN,Himachal Pradesh,19280,76.5102,31.6916,23.7,95,3.3
03-08-2014 16:03,landslide,earthquake,medium,natural_slope,55,0,CN,Yunnan,0,103.4086,27.0409,20.5,84,4.7
10-06-2015 23:00,landslide,rain,small,deforested_slope,0,38,NI,Ogun State,6315,-84.6701,13.9719,22.8,98,6.8
07-07-2016 00:00,mudslide,rain,medium,above_road,0,0,US,Maine,2488,-68.9434,47.1496,17.4,90,3.9
08-03-2015 00:00,landslide,downpour,small,above_road,0,0,GB,Scotland,1500,-5.0937,57.147,8.3,95,17.9
05-03-2014 13:53,landslide,downpour,large,above_road,0,0,NZ,Canterbury,363926,172.7072,-43.6069,,,
05-03-2015 00:00,mudslide,snowfall_snowmelt,medium,above_river,0,0,US,West Virginia,4028,-81.7334,38.5312,3.6,92,11.1
16-07-2015 00:00,landslide,monsoon,medium,above_road,0,0,NP,Central Region,1600,85.8888,27.7768,23.7,94,3.3
29-12-2015 00:00,complex,construction,medium,above_road,0,0,IN,Himachal Pradesh,19540,76.86927482,31.46626719,5.6,92,4.7
07-12-2015 00:00,landslide,rain,medium,above_road,0,0,IN,Tamil Nadu,35021,77.4767,10.2288,13.8,95,6
18-12-2015 00:00,landslide,rain,medium,above_road,1,0,US,Oregon,8466,-124.0743,44.0434,13.3,93,34.4
29-06-2015 00:00,landslide,earthquake,medium,natural_slope,0,0,NP,Central Region,27602,85.4416,27.4916,20.4,89,2.9
16-07-2015 15:00,mudslide,snowfall_snowmelt,medium,natural_slope,0,0,TJ,Gorno-Badakhshan,30000,71.7041,37.5773,18.6,83,2.9
29-06-2016 00:00,landslide,downpour,medium,above_road,0,2,PK,Khyber Pakhtunkhwa,0,71.8631,34.7414,28.7,57,3.6
22-07-2015 00:00,landslide,continuous_rain,medium,above_road,0,0,IN,Manipur,92113,93.8794,25.5098,18.6,97,2.8
27-09-2015 00:00,landslide,rain,medium,urban,0,0,GT,Guatemala,994938,-90.4956,14.6217,19,93,3.8
27-07-2015 09:30,mudslide,mining,small,urban,2,0,IN,Kerala,62836,75.4856,11.8348,28.3,81,12.5
09-05-2014 00:00,landslide,downpour,small,below_road,0,0,PA,Colón,1232,-79.7478,9.2924,25.4,89,0.7
16-10-2015 00:00,mudslide,flooding,large,above_road,0,0,US,California,1027,-118.4041,34.6685,20.9,63,4.3
27-09-2015 00:00,landslide,rain,medium,urban,0,0,GT,Guatemala,994938,-90.4792,14.6317,18.9,92,3.5
30-03-2015 09:00,landslide,mining,medium,mine,9,2,MM,Kachin,90894,96.2907,25.6115,33.2,43,3.3
28-03-2015 00:00,landslide,snowfall_snowmelt,medium,above_road,0,0,BG,Sofiya,2802,24.0725,41.6432,5.3,95,3.9
16-10-2016 00:00,rock_fall,tropical_cyclone,medium,above_road,0,0,PH,Cordillera,0,120.6153,16.3103,23.1,95,4.9
10-02-2015 15:00,mudslide,rain,medium,above_road,0,0,US,Washington,53007,-122.3813,47.7518,10.3,94,14.6
22-05-2016 00:00,landslide,earthquake,medium,above_road,0,0,TW,Taiwan,0,120.7253,22.741,23.3,90,3.6
10-08-2015 17:20,landslide,rain,small,above_road,0,0,NZ,Wellington,3642,174.7533,-41.2865,5.2,85,26.2
11-06-2016 15:00,landslide,downpour,medium,below_road,0,0,GB,England,14351,-2.0828,53.3599,17.3,89,8.2
09-05-2015 00:00,landslide,downpour,medium,above_road,0,0,CO,Antioquia,4811,-76.4089,7.1107,27.9,83,3.3
23-07-2016 23:00,rock_fall,downpour,medium,above_road,0,0,IN,Andhra Pradesh,24142,78.8743,16.0781,24.4,87,9.2
12-07-2015 15:00,landslide,continuous_rain,small,mine,1,4,PH,Cordillera,28407,120.6757,16.3603,22.7,92,2.6
02-06-2015 07:30,rock_fall,downpour,small,natural_slope,0,0,US,New Jersey,146199,-74.1772,40.9213,11.3,91,15
05-08-2016 00:00,mudslide,tropical_cyclone,medium,deforested_slope,3,1,MX,Veracruz,4193,-97.1119,19.0669,21.3,74,8.7
23-09-2015 15:00,landslide,downpour,medium,natural_slope,2,1,IN,Meghalaya,132842,91.893,25.583,19.5,96,3.9
21-12-2015 09:00,landslide,rain,small,above_road,0,0,US,Oregon,8466,-124.0874,44.1705,8.1,88,34.4
03-07-2015 23:00,landslide,continuous_rain,small,above_road,0,0,NP,Western Region,0,84.6634,28.1046,24.4,95,2.6
15-03-2015 20:00,landslide,downpour,small,above_road,0,0,US,Washington,22699,-122.2425,47.5935,9.4,95,15.8
21-05-2014 00:00,other,rain,small,bluff,0,0,US,Illinois,5405,-87.8107,42.2261,24,65,4.1
14-12-2015 23:00,mudslide,continuous_rain,medium,natural_slope,0,0,US,Washington,19355,-122.4371,45.6028,5.4,85,5.4
